hotel_id,prefecture,review_text
53066,tokushima,施設は内装はリフォームされとても綺麗でした。アメニティーも充実していてよかったと思います。ただ食事に関しては選んだプランのせいか周りの客より見劣りして満足出来る内容ではありませんでした。鮎も季節的に冷凍物なのかあまり美味しいと感じませんでした。季節によって料理の内容を変更した方がいいと思いました。
53066,tokushima,１月５日に朝食のみのプランで１人で宿泊しました。予約した部屋のタイプより、グレードアップした部屋に変更していただき、広い部屋でのんびりと過ごす事が出来ました。テレビや電化製品など部屋の設備やアメニティがかなり充実していました。食事もおいしくお風呂も満足しました。割引券をいただいた川下りの遊覧船に翌日乗りましたが、こちらも良かったです。
53066,tokushima,家族4人で利用しました。お部屋についてとにかく綺麗で、ダイソンのドライヤーや65インチのテレビなど家電品は充実していました。洗面台には女性が化粧などしやすいようにライト付きの拡大鏡や保湿のためのイオンスチーマが完備されていました。お風呂の洗剤なども幼児連れの家族も安心して利用できるように子供用のボディソープなど完備されていました。旅館の細かな気配りや努力が細部まで感じられました。素晴らしいです！物足りない点は、、仕方ないのですが、露天風呂の広さや景色をもう少し期待してました。あと当方家電業の目線で是非とも取り入れていただきたいのは　廊下にジアイーノを取り入れると満点だと思います。食後、三階の廊下まで夕食の匂いが充満していて早朝お風呂に行くときも廊下に出た瞬間匂いました。設備で改善できそうなので是非ご検討くださいこれから益々のご繁栄を期待してます、また機会がありましたら宿泊させてください　ありがとうございました。
53066,tokushima,よかったです。
187619,tokushima,眉山の頂上にあり、自然に囲まれて眺めは抜群です。建物は古そうに見えましたがリニューアルしていて問題はありません。繁華街まで近いため夕食は街に繰り出しまして。フロントの対応もよくて楽しい旅行となりました。
187619,tokushima,風呂なしの部屋でしたが、無料の大浴場が綺麗で24時までと遅くまで使えたので助かりました。部屋も広めで綺麗で、フロント対応も丁寧でした。欠点としては、深夜、記載の番号にチェックインが遅れる旨を伝えようとした際、自動音声で別番号に誘導されたのが少し面倒でした。
187619,tokushima,とても満足した旅行になりました。特に食事が美味しくて大変満足しました。また行かせていただきたいです。ありがとうございました。
187619,tokushima,お食事は品数が多く、とても美味しくて満足でした。部屋からの夜景は絶景でとても良かったのですが、wi-fiが繋がらずで残念でした。お風呂には、メイク落としや化粧水乳液等も設置されておりました。また機会があれば泊まりたいなと思いました。
187619,tokushima,レストランでの夕食時、だんだん暮れていく街。徐々に灯りがともり、広がっていく夜景。本当に素敵な場所でした。夕食のお刺身や鯛めしなど美味しくいただきました。
149301,tokushima,徳島鳴門の幸を生かした朝食バイキングに惹かれ利用しましたが、期待通りでわかめしゃぶしゃぶが絶品で特に美味しかったです。残念だったのが、トイレの床鳴りと流れが悪いのは早急に補修して欲しいですね。
149301,tokushima,子供の入学祝い旅行で利用しました！お部屋がリニューアルされていて子供に優しい部屋になっていて本当に本当に素敵すぎるお宿でした。2歳、6歳、8歳の子供達も大興奮。本当に楽しかったようです。お食事ももちろん最高に美味しく朝晩と大満足でした。また泊まりたいと思える素敵なお宿でした。ありがとうございました！
149301,tokushima,部屋の天井の雨漏り跡が修理されていなかった。ガムテープで応急処置がしてあった。
149301,tokushima,4月30日に宿泊させていただきました。サービス、部屋、ロケーション的に良かったです。特に両親が宿泊した8階の部屋は使い勝手もよく大変満足していました。また、徳島に行った時は利用したいと思います。
149301,tokushima,フリードリンクコーナーがありとても便利でした。
7503,tokushima,建物が古いです。サービスは良い。立地は駅前ですべて便利。
7503,tokushima,良い場所で何よりです　とても丁寧な対応です　またフリーで映画等を鑑賞できるのはありがたいですね　また次回よろしくお願いします。
7503,tokushima,部屋は狭めですが、清潔です。この値段なら文句なしです。
7503,tokushima,禁煙室が空いておらず、喫煙室になりましたが、思ったほどタバコの匂いは感じずに過ごせました。シングルルームを2人で利用したので仕方ないのですが、荷物を置けるスペースがあまりなく、荷物置き場のスペース確保に苦労しました。アメニティに関しては、体を洗うボディタオルがあったのがよかったです。また、基本的なものは揃っていたので、申し分ありません。お風呂は一般的なビジネスホテルより広かったので、快適でした。ミネラルウォーターのサービスも良かったです。パジャマが浴衣ではなく、セパレートタイプの上下のパジャマだともっとよかったです。
7503,tokushima,上層階の部屋で綺麗で良かったです。
183297,kagawa,繁華街から少し離れているだけで、キレイでコスパの良いホテルです
183297,kagawa,朝食が手作りで美味しかった。部屋も清潔感があり広くて快適に過ごせました。
183297,kagawa,お部屋がとてもキレイだったのが印象的でした。
183297,kagawa,一泊で宿泊させていただきました。立地も良くお部屋も綺麗で心地よい時間を過ごさせていただきました。また、次の機会にも是非、お世話になりたいです。ありがとうございました。
183297,kagawa,初めて宿泊させていただきました。まずは、スタッフの皆さんが全員感じが良く、心配りをたくさんしてくださいました。トリプルルームだと、3台目はソファーベッドが多いのですが、ベッド3台で、部屋の広さ、コンセント等の数も充実していました。朝ごはんも無料で付いており、十分な種類、味でした。ウェルカムドリンクも嬉しかったです。高松に行く時は、コンフォートさんに泊まります！　とじ
183326,kagawa,部屋は綺麗に改装されておりベッドも机も広く快適に過ごせました。お風呂がもう一回り広いといいなとは思いましたがこの価格なら十分。スタッフの笑顔の対応もよかったです。
183326,kagawa,「ちょっとうるさいかも？」というプランでしたが、そこまで気になりませんでした。空調が古めなのか、High、Mid、Lowの３つのボタンから選択です。季節的にHighの使用でしたが、つけた瞬間は「ガタガタ」と大きめな音が鳴ります。（うるさいかも？とはこのことか？）少しするとおさまりました。尚、試したところMidで使用すると長いことなり続けますね。それ以外の稼働中の騒音ということであれば、私は全く気になりませんでした。アメニティや工夫は、ホテルさんの努力を感じます。水回りは建物全体が新しい訳ではないので、ピカピカではありませんが、許容範囲でこちらも問題ありません。立地は飲屋街から多少離れておりますが、百貨店に近い為、一定の時間を超えたら静かで、休みやすいかと思います。
183326,kagawa,時間がなかったのでウェルカムドリンクは21時までなので少しだけしか飲めなかったのですが、22時ぐらいまで飲めると嬉しいところです。でもホテルは綺麗で、レンタサイクルで朝5時にうどん屋さんに行くこともでき、再度利用したいです。
183326,kagawa,個別空調無し、ホテル自体の仕様が古い、入り口のキーを差し込み電気が入るシステムが分かりにくい。ウォシュレットや水回りが古い。二度と利用することはありません。
183326,kagawa,高松に来た際は利用してます。朝食が美味しいので、これからも朝食付きでリーズナブルな料金設定にしてもらえたら嬉しいです。また利用したいと思います。
181859,kagawa,大満足です。
181859,kagawa,サービス、立地、清潔感、部屋の広さ、ともに満点でした！YouTube等が見れたのも最高でした。また利用します！
181859,kagawa,滞在短くまぁまぁ。
181859,kagawa,立地も良くて快適でした。
181859,kagawa,娘と2人で宿泊しました。何と言ってもお風呂がセパレートで広くて良かった。客室も適度な余裕があり、施設が新しいこともあって快適に過ごせました。また利用したいと思います。
5900,kagawa,こんなに快適なホテルは初めてでした。お部屋の設備、清潔さ、食費の量、美味しさ。凄く気持ちよく過ごせます。
5900,kagawa,朝ごはんが豪華で大満足でした！！食べたいものはたくさんあるのに、おなかがいっぱいで食べられなくて残念でした。
5900,kagawa,以前このホテルの系列の紅梅亭に宿泊させていただいたこともあり、今回は親孝行でこのホテルに宿泊させていただきました。大浴場は広くタオルも置いてあり、部屋から持っていく必要がなかったので使いやすかったです。ただ女性大浴場のウリである花風呂は若干狭く、タイミングが悪かったこともあり1人が占領していて入りにくさがありました…。母親と花風呂に入れるまでかなり時間がかかりました。サウナも1人入っているとなかなか入りにくい広さではあるかなと思います。熱さはバッチリで整うことができました。部屋付の露天も温泉を引いていて、泉質もよく両親共に喜んでいました。夕食はゐきりの個室でいただきました。その際テーブルを担当していただいた担当の方がとてもユーモアのある方で自然と私たちを笑わしてくださり、とても良い思い出になりました。食事量も満腹にはなりますが、多すぎず優しい味付けで食べやすかったです。普段食事量の少ない父親も完食していて嬉しかったです。朝はバイキングでしたがその方がわざわざテーブルまで来てくださり、美味しい食べ方を教えてくれたりしました。翌日ホテルの駐車場に車を停めたまま琴平山を登ることもできました。決して安い宿泊料ではありませんがそれ以上のサービスでした。大変満足です。頑張って働いた甲斐がありました。また両親を連れて来たいです。
5900,kagawa,数あるホテルの中でこのホテルに決めたのは、以前宿泊した時の仲居さんの接待が素晴らしかったからです。チェックインの後、金毘羅参りをしてホテルに帰ってきたときに、ベテランの仲居さんが「〇〇様おかえりなさい。」と言ってルームキーを渡してくれました。まるで、帰ってくる時間が分かっていたかのような対応に感激したのを覚えています。その後の接客も素晴らしいものでした。今回の仲居さんは少しがっかりしました。質問しても、声が小さくて何を言ってるのか分からない。若い仲居でしたので経験不足だな感じました。温泉は露天風呂が2つもあり良かったです。タオルは脱衣所に設置してあり良かったです。夕食は期待外れでした。全体的に量が少なく、タイ鍋は鯛の身は少なくまるでネギ鍋でした。天婦羅は2つのみでした。ご飯の時にお吸い物が無かったのには驚きました。。食材にお金かけて無いなと思いました。朝食は種類も多く、満足できるものでした。また来てみたいとは思わないホテルになりました。
5900,kagawa,食事が凄く美味しかったです。何気にうどんのおかわりが嬉しかったです。朝のバイキングも沢山種類があって満足でした。お風呂が23時までで少し早いかなと思いました。
14862,kagawa,ホテルの部屋から海や屋島高松の街並み城跡や琴電が部屋から見えて眺めがとても良かったです。ホテルもとても綺麗で駅から近く買い物に便利だったので飽きる事なく過ごせました。ホテルの朝食もとても美味しかったです。又、利用したいと思っています！
14862,kagawa,雨に濡れずに駅から向かえ、最高の立地です。
14862,kagawa,いつも安心して泊まれるホテルです。これからも利用致します。
14862,kagawa,１月27日に妻と宿泊しました。駅に近いから利用しています。部屋は１５階の角部屋でした。窓からきれいな海が見えました。コンパクトツインだけど我々の体にはちょうどいいサイズでした。またバス・トイレが部屋との段差がなかったので使いやすくて良かったです。今回は病気で尿漏れがすごくて尿とりパットを交換しながらの旅行でした。１日目には使用済みの尿とりパットが数個できて、持ち歩くのが大変でどうしようかと思いました。その処理をホテルにお願いしたら引き受けていただきとても助かりました。おかげさまで２日目も楽しく観光することができました。
14862,kagawa,1月15.16の2泊した。部屋のアメニティの内容が他地域の同レベルのホテルと比較して良くない。例えばバスルームのアメニティは冬なのにボディローションもなく、綿棒も入っていなかった。また、中国の団体客が多かったこともあり、朝食会場の食事のレベルも他地域の同様ホテルと比べ、貧弱であった。2500円する朝食料金の内容ではないと思う。
41416,kagawa,香川と言えばオリーブ、という訳で夕食のオリーブ牛、オリーブ鶏、豚、全てオリーブを食べて育てたお肉料理がどれも柔らかくて甘くて美味しかったです。もちろん讃岐うどんも鯛のお刺身も。お風呂もゆっくり入れて、一番気に入ったのはベッドのふかふか具合がたまりませんでした。お陰で日々の疲れもとれました。また行きたい宿です。
41416,kagawa,学生時代の親友女性4人でお世話になりました(50代)お部屋は1階岩露天風呂(和室)畳は新しくい草のの良い香りがしました。岩露天風呂は素晴らしく緑もお花も冷たい風も泉質も申し分なし!上の階の見晴らしの良さそうなスィートのお部屋と迷いましたが庭を楽しめる露天風呂は最高でした。食事の部屋も一面ガラスの最高の景色のお部屋で用意していただき歓声をあげてしまいました。すべてのスタッフの方々のサービスも素晴らしかったです。2月には大浴場も新しくなるとのこと、より一層素晴らしいホテルになると思われます!心残りは、ホテルの外も散策すれば良かったかなと思っています。今回の旅行の一番の思い出は花樹海さんです。ありがとうございました。
41416,kagawa,素泊まり3階の部屋を利用しました。旅館ではなくホテルと考えれば部屋の入り口の扉が障子紙だけなのは気になった。穴開ければ簡単に鍵を開けられてしまうので防犯の呼びかけや金庫利用の推奨がもっとあっても良いのではと思いました。もしマナーが無いお客様が隣の部屋だったら思いっきり声が聞こえてきそう。そう考えると料金が少し高かったと思う。ウェルカムドリンクの充実とスタッフの方々の接客や心遣いはとても良かったです。
41416,kagawa,朝食が最低、おせちの残り物を盛った感じ，ホテルの用意したものと思えない、家庭の食事、、開始が遅い７：20）わりに朝から作ったものとは思えない。到着時迎えもない、部屋までの案内もない、送りもない一人30000以上も取っておきながらサービス面で最低　１月5日宿泊
41416,kagawa,コーナースイートに泊まりました。とにかく部屋からの眺めがいい。夜景を見ながらの檜風呂は最高でした。
9486,kagawa,スタッフの方の対応もよく、部屋もきれいで快適でした！ラウンジもカフェタイム、カクテルタイム、バータイムそれぞれ利用しましたが、メニューが入れ替わる前後に声をかけにきてくださり、とても親切だと感じました。カクテルタイムのおつまみが特においしかったです！朝食は和食をいただきましたが、品数が多く、どれもおいしくて大満足でした。
9486,kagawa,平日ワーケーションで2泊利用させていただきました。ラウンジ利用可能のプランで予約して本当に良かったな、と思うくらい、ラウンジが最高でした。時間によりお茶菓子、カナッペ、乾き物の準備があり私が宿泊していたタイミングではお茶漬けの提供もありました。仕事が忙しい時期で、ほぼホテルに滞在していましたが、ラウンジのお陰で空腹も満たせましたし、ビールやワイン片手にパソコンとにらみあうことができました。また、夜遅くまでやっている有名なうどん屋さんが徒歩圏内なのも助かりました！空調が全館管理とのことで、温度調整が少し難しかったですが、客室はとても掃除が行き届いていて、空調の件を差し引いてもとても良いホテルでした。高松に行くことは多々あるので今後も是非利用したいと思います。
9486,kagawa,1月29日に、ラウンジアクセス権付きプランで宿泊しました。スタッフの皆様とても親切で、特にラウンジのスタッフさんは気さくな方で、楽しくゆっくりできました。ラウンジは、ティータイム→カクテルタイム→バータイムと時間帯によってお菓子やおつまみが代わり、全時間帯で楽しめました。特に、お夜食のお茶漬けはトッピングの種類も豊富でとても美味しかったです。ちなみにビールはスーパードライで自分で注ぐスタイルです。どの時間帯でも、常におつまみやドリンクが補充されていたことや、ラウンジにあるワイン樽のようなスピーカーから流れる音楽がとても素敵で幸せでした。お部屋のテレビで、ラウンジの混み具合がリアルタイムで確認でる所がよかったです。お部屋はカードキーです。ツインルームでしたが、とても広くてのんびりできました。時を感じる家具もありましたが、味があり落ち着けました。また宿泊したいです。
9486,kagawa,部屋:ダブルからツインにアップグレードしていただき広々とした空間で大変満足です。とても清潔感もあり高級感漂う雰囲気でした。ラウンジ:とてもよかったです。ラウンジ付きにして良かったと心の底から思いました。設備:コンセントはたくさんあったのでよかったのですが、枕元の1つはUSB接続かC端子が接続できるものであれば助かります。もしくは誰でも使える充電器の貸し出しあるといいなと思いました。今回忘れたので焦りました。接客:チェックイン時にフロント対応の女性の方に食事場所など相談乗っていただきお勧めしていただいたうどん屋さんとてもおいしかったです。ラウンジの方にもお茶漬けで提供されていた葉わさびの佃煮が美味しくお土産にしたいと相談したところ購入できるお店教えていただけ無事購入して帰宅しました。スタッフ皆様とても笑顔で素敵な接客をされており、ぜひまたここに泊まろうと思いました。ラウンジ利用時に備え付けの雑誌について上席の方？が担当スタッフの方に指導されていたのを偶然目にしたのですが、客前ではなく先に回収し後から声をかけるようにされる方がいいかなと思いました。なかなか難しい事ですが、お部屋とバスルームとの段差が少し高いかなと思いました。高齢者には厳しいかなという印象です。贅沢を言うと大浴場があると最高です。それを差し引いてもとても素敵なホテルで大満足の旅行になりました。
9486,kagawa,過去に何度も利用していますが今回も安定したサービス等で快適に泊まれました。またよろしくお願いいたします。
176626,kagawa,おもてなしも食事も大満足です。こんぴらさんにおまいりの際には、これからもお世話になります。
176626,kagawa,直前予約で泊まることができました。各所にサービスが行き届いていて、ホテル自体を楽しめました。部屋に会ったミルから行うコーヒーセット。良かったです。お風呂のサウナの温度が少し低いような気がします。共立リゾートさんに泊まる方はサウナを期待して泊まる方が多いかと思いますので。また。金刀比羅さんに行く際には利用したいと思います。
176626,kagawa,大変満足しています。
176626,kagawa,家族で大人2人、小１と0歳の子どもで行きました。立地や部屋、宿のサービスは大変満足でした！しかし、小学生から大人と全く同じ食事メニューになので、子どもは食べられないのが多く、せめて小１ならお子さまメニューが選べたらなぁと思いました。
176626,kagawa,土曜日当日空室ありのメールで予約　夕方仕事を終えてチェックイン　夫婦で美味しい食事と温泉を楽しみのんびりできました　コスパ最高遠方にでかけるより良いです　お疲れモードの時や女子会に利用しています　両親が元気なときにこちらがあれば連れてきたかったと思います　今回は夕食後満腹で夜鳴きそばは食べられませんでした　残念！　毎回満足して帰ります　おすすめのお宿です
70661,kagawa,駅とフェリーターミナルに近くとても便利でした
70661,kagawa,価格がリーズナブルで立地が良くビジネスで利用するには良いと思います
70661,kagawa,出張で寝る分には全く問題なし。
70661,kagawa,高松駅とフェリーターミナルに近く便利でした
70661,kagawa,仕事で宿泊しました。泊まりやすいホテルで安心しました。また、利用しようと思います。
184058,kagawa,ヴィラとしてのグランピング施設としては最高の宿でした。宿泊施設としては最高。ウェバーのBBQグリルも優秀で素敵な機械でした。肉や繊細な野菜を同時に両方ともジューシーにあれだけのクオリティで焼き上げられるのは世界でもウェバーの機械だけだと思います。最高の旅になりました。
184058,kagawa,お部屋はとっても可愛くて子どもが大喜びでした。天気が悪かったので暖房の効きも悪く少し寒かったです。テントへの出入りも雨が入るので中が濡れたりで憂鬱でした。食事は本当に美味しくて満足です。アメニティも揃っているので有り難かったです。雨の日サービスで何かあれば残念な気持ちが晴れるかなと思います。
184058,kagawa,大型犬と一緒に宿泊しました。到着時からスタッフの方が大変親切で、施設も広々としていて、子どもたちも犬も大変気に入りました。風の強い寒い日で、ドームとなりの食事スペースは隙間が多く、食事の間はかなり寒かったです。その後、温泉でゆっくり暖まり、ぐっすり眠れました。施設内にトランポリンや遊び道具もあり、早く到着してものんびり楽しめると思います。犬グッズも万全で、広々としたドッグランで思い切り走っても足を洗えます。今度は暖かい季節に来たいと思います。
184058,kagawa,悪天候でテラスでの食事が心配でしたが、我慢できない寒さではありませんでした。食事内容は申し分なく、夕食も朝食もどれも美味しく頂きました。アメニティもタオル類も本当に何も準備するものが要らないくらい揃っていて、防寒着くらいもっていれば冬場は大丈夫と思います。愛犬と一緒のお部屋でしたが、こちらも備品が揃っていて大変助かりました。なによりスタッフの皆さんの対応の良さに驚きました。スタッフ教育が充分できてるのがよくわかり、気持ちよく滞在できました。
184058,kagawa,初めての利用が雨で外での食事が寒かったですが、食事が大変美味しかったです。雨の中、ドッグランを楽しそうに走り回っているのが見られて良かったです。また利用したいです。
19840,kagawa,エレベーターが一つしかなく、朝混雑するのは理解できるしかし、清掃の方が優先的に利用していくことが理解できなかったエレベーターのシステム自体もおかしく、先に押したほうが優先されるとのこと荷物があったため2階から1階に降りる際に乗ったら、最上階までまた上がり、そこから下の階へその際も無理やり乗ってくる従業員の方清掃の段取りは理解できるが、朝の8時前にその行動はないのではと思う複数エレベーターがあるならまだしも、1機しかないのに優先順位を見直すべきではないでしょうか
19840,kagawa,スタッフさん皆さん、親切で良かったです！ありがとうございました！
19840,kagawa,さすがアパホテルです。安心です。
19840,kagawa,繁華街に近いためか、真夜中に酔っぱらいが大声でドアを叩いて眠れなかったです。相手が悪いのですが、品のない客のために損した気分です
19840,kagawa,瓦町駅からも近くいつも利用しています。アパホテルの普通のイメージ通りで可も不可もないですがコスパがいいので問題ありません。
15605,kagawa,たかい
15605,kagawa,ビジネスなら最適、旅行の部屋としてはやや不満
15605,kagawa,大浴場は設備が古く使用不能なものばかりで痛々しかった。朝食は原価高騰などで大変だと思うが今の時代のホテルでの朝食需要での内容競争にはかなり遅れをとっていると思う。
15605,kagawa,Amazon primeやNetflix、Tverなど、携帯からテレビに映す方法をとっていたが、携帯の機種とテレビの連携が取れず、何も見れなかかった。普段から普通のテレビ局は見ないので、退屈だった。お風呂のお湯の温度調整が、熱い湯と冷たい水を調整しないといけなくて、面倒だった。換気扇の機能がなく、部屋の空気の入れ替えが窓を開ける以外、できなかった。空気清浄機を設置して欲しい。禁煙室でお願いしたが、枕などリネンからはタバコの匂いのようなおじさんの匂いがした。朝食は、頼んでから出てくるまでに時間がかかり、電車の時間に間に合わないので、半分も食べられなかった。ホテルの受付の人の対応は、とても良かった。
15605,kagawa,部屋は少し古さがありましたが、きれいに掃除されておりあまり気にはなりません。大浴場は広くて気持ち良かったです。
111216,kagawa,ダム湖のほとりに建つホテルなのでかなり山の中で、非日常的で楽しかったです。夜、外をたぬきが走っていたのがチラッと見えて可愛かった（笑）直前割おまかせ客室のプランでしたが和洋室のお部屋を用意していただき、窓からの眺望もよく、とても広々としてゆったりすごせました。食事は夕食も朝食も、とても本当に美味しかったです。お客さんはそれなりにいたようですが、お風呂は貸し切り状態でのんびりつかれました。静かな山の中で、美味しいごはんをお腹いっぱい食べて、ゆったり温泉につかって、のんびりリフレッシュできました。
111216,kagawa,お部屋も広く綺麗でした。お風呂も、内風呂、露天風呂とあり、ゆっくり入れました。お料理も美味しかったので満足です。
111216,kagawa,今回で四回目の宿泊。昨年は風呂に見事な刺青の輩がいてどうかなと思ったが今回は大丈夫でした。食事はいつも美味しいです。ただ夕食が五時からというのは少し早いかな？六時の設定があるとありがたいのですが・・・・・
111216,kagawa,スタッフの対応、食事とも大変良かったです。施設も旧いながらよく手入れされていましたが、ただ、部屋数からすると小さなエレベータが一基のみで食事時などでは乗り切れない事態が生じたのが残念でした。
111216,kagawa,温泉でのんびりし、食事も大変美味しく、とても楽しい旅になりました。また、お世話になります。
18845,kagawa,今回、初めてこちらを利用させて頂きました。フロントの女性の方の対応がもの凄く良く、水やお菓子を頂いたりとサービスも有難いです。部屋はマンションのような感じでとても広く過ごしやすかったです。今回、朝食は付けていませんので、食事の評価は「評価不能」にしています。今度、高松に来る時はまた利用したいと思います！！
18845,kagawa,何となく良かったホテルでした。
18845,kagawa,フロントの方の対応がとても良かった。お菓子と水のペットボトルサービスは有り難い。オートロックの部屋。ホテルというよりマンションの一室です。不満は全体的にはありませんでしたが、お風呂がかなり小さいので残念です。シャンプー類はPOLAで◎お安く繁華街に近いので総合評価は高めですね。
18845,kagawa,部屋が広くてとても満足しました。
18845,kagawa,まず、普通のホテルのツインと比べても部屋が広いです。マンションタイプなので、冷蔵庫、洗濯機、ソファー、テレビなどすぐにでも生活できる環境が全て整ってます。そして、ベットの質が高く、寝心地も抜群でした。繁華街まで10分程度の立地です。連泊の方には非常にお勧めです。
8384,ehime,お迎え、お食事、家族風呂、お見送りまで非常に丁寧な接客で満足の小旅行でした。ありがとうございました。
8384,ehime,3世代家族6人で利用させていただきました。部屋の大きはちょうど良い感じでした。大きめのスーツケースを広げるスペースがお布団を敷くとなくなるのでやや困りました。夕飯がとても種類があっておなかいっぱいになりした！子供用の夕飯も良かったです！朝のバイキングであった、海鮮などを乗せていくのっけ丼がとても良かったです！総合して、3世代でとても楽しめて良い思い出ができました！ありがとうございます！
8384,ehime,温泉街からは少し離れていますが、ボンネットバスの便数が多いので、便利でした。でも15時から利用ができるので、車が12時から1泊の料金内で停めれるため、できれば12時ぐらいからボンネットバスが利用できると、観光しやすいと思いました。ホテルの中にも、砥部焼絵付け体験や、イベントも多く、部屋にマッサージチェアもあり、アメニティもしっかりされていて、ハード面の充実したホテルでした。星空ラウンジは夜景が綺麗でした。カクテルもあると思ったけど、なかったので、あればいいなと思いました。年寄りもいて、荷物も多かったので、カートで運んでもらいたかったのですが、言わないとしてもらえなかったので、ソフト面で気が利いてもらえたら良かったなと思いました。いろいろと思う所があったので星5つは付けれないですが、みんなが楽しめる点でいいホテルでした。
8384,ehime,温泉は綺麗で、アメニティが充実してました。バスタオルは部屋から持って行かないといけないので、大浴場にたくさんあれば良かったです。大浴場と露天風呂が分かれているので、それは大変でした。夕食はこだわり懐石だったのですが、刺身の色がかなり黒くていつから放置されていたのだろうと、びっくりしましたが、味は美味しかったです。大人数だったので、個室の対応もしていただけたので、良かったです。食事の配膳の方も良い方でした。巾着や、子供用プレゼントなど、いろいろお土産がもらえて良かったです。
8384,ehime,訳あって食事のメニューの変更をお願いしたのですが、思ったより微妙だったので、どんなメニューになるか教えてくれたら良かったです。電話の確認もなかったので心配だったのですが、的中してしまいました。また、電話の対応も女性スタッフの方はとても良かったのですが、男性スタッフの方は感じが悪くて、旅行が心配になりました。滞在中は親切なスタッフさんも多かったです。設備面は、良かったので、同行者も楽しんでくれました。イベントも多く、子供の遊ぶ場所や漫画も読み放題で、ラウンジもあり、そういった配慮のあるホテルでした。
27716,ehime,子供の大学卒業と、父の米寿記念に泊まることにしました。お祝いだからと部屋のアップグレードをしていただき、お祝いプレートと、黄色のちゃんちゃんこまでご用意していただきました。内緒にしてたので、とても喜んでました。ただ、夕食が多く、たぶんたべられないだろうと、朝からほとんど食べないで行ったにも関わらず、やっぱり食べきれなくて、残してしまってすみません。ご飯はお祝いプレートとおにぎりにして部屋に持って帰りました。お祝いプレートはチェックアウトまで、おにぎりはお家に帰って美味しくいただきました。本当は旅館で食べた方がもっと美味しかったんでしょうね。あと、粕漬けが苦手で、アイスクリーム残してしまって、すみません。いい思い出になりました。また機会があれば是非泊まらせていただきます。
27716,ehime,香川より家族四人で一泊させていただきました　露天風呂は広くて本当に満足しました　またバイキングも色々なメニュー満載で大満足でした　また次回も宿泊したいです　ホテルがとてもワイドでゆったりできました　キャンプのイベントに息子が参加してとても喜んでいました　またフロントで丁寧な案内ありがとうございます
27716,ehime,歴史を感じる建物ではありますが 掃除が行き届いていて清潔感があり快適に過ごすことができました。お風呂も気持ちよく 露天風呂で過ごす時間は最高でした。どの部門のスタッフのみなさんの接客も とてもよく 良き旅となりました。また機会があれば道後温泉より奥道後にしたいと思います。
27716,ehime,何度も宿泊していますが、今回初めて子連れでの利用でした。子ども用にお菓子やアメニティを頂いたり、泡のボディソープやおしり拭き、オムツ用のゴミ箱も部屋に用意されていました。スタッフの方々のお声がけもとても親切でした。宿泊日は近辺で大雪の日だったので露天風呂はとても寒かったですが気持ち良かったです。食事も美味しくお腹いっぱい大満足でした。また宿泊したいです。
27716,ehime,伊予牛の陶板焼きに惹かれて予約しましたが、その前に出された豆乳鍋が本当に絶品過ぎました！もちろん、伊予牛も大変美味しくいただきましたし、その他のお料理も最高でした。お風呂も化粧水どころか美容液のようにトロットロで、広いし、全てが良い思い出となりました。リピーターの方が多いと伺いましたが、納得です。豆乳鍋は冬限定？のようだったので、終わらないうちに近々リピートします。
6001,ehime,最初に電話で問い合わせをしたときとても感じがよかったです。両親の喜寿の祝で、紫のちゃんちゃんこを無料で貸してくださるということでお願いしたところ、メッセージプレートとろうそくをつけてくれたホールケーキをサービスしてくださいました。食事も個室を別に用意してくださり、周りに気兼ねなくお祝いすることができました。スタッフみなさまもとてもあたたかく感じのいい方ばかりで、心地よい時間を過ごすことができました。
6001,ehime,とても静かに過ごせ、食事も美味しくて満足しています。
6001,ehime,ホテルは古いが掃除など細部に目がとどいてる。夜のおにぎりが美味しかった。
6001,ehime,朝、夕の食事内容が大変よかったです◎
6001,ehime,遅いチェックインで素泊まりなのに、お布団もひいてくださり、夜食まで用意してくれてて心に沁みましたタオルも何度もお風呂入るたびに貸してくれてありがたかったです貸し浴衣あって、カゴも持っていけるのは趣があってとてもいいサービスだと思いました部屋着の浴衣がサイズが全種類あったり、お布団がもう少し温かいと嬉しかったですお風呂は最高でした
183045,ehime,朝食が美味しいし種類もありいつも楽しみです
183045,ehime,ビジネスで利用しましたが、食事処も近くにあり良い立地です。朝食はおいしかった。みかんジュースは松山じゃないと飲めないですね
183045,ehime,松山城や路面電車がみえるホテルと思い、鉄道好きの息子と連泊しましたが、実際はホテル裏のお墓の目の前でした。部屋も湿気なのかカビ臭くて消臭スプレーを購入したほど。お風呂とトイレがある部屋も臭い。ホテルでゆっくりしたかったのでマンガコーナーも気になっていましたが、強烈なタバコ臭でとても居られない。とにかく残念なホテル。ランダムに部屋割りしていますとホテル側から言われたが、海外の観光客はみな松山城や路面電車がみえる部屋でした。景観や臭いが気になる方はおすすめしません。朝食は噂通り美味しかった。立地も良かったです。
183045,ehime,家族で泊まりました。伊予鉄の駅や百貨店やコンビニと一体化した建物で、大浴場もあり、朝食ブッフェもとても良かったです。チェックインしてから夕食を食べに外出している間に終了していたウェルカムソフトクリームやドリンク(温州みかんのソフトクリーム)などがいただけなくて残念でした。松山に行く機会があったら、またこのホテルに泊まって今度こそ温州みかんのソフトクリームを食べたいと思います。よろしくお願いします。
183045,ehime,エレベーター遅いがその他いいですね
