hotel_id,prefecture,review_text
180522,nagano,非日常を体験できてとても楽しかったです！お部屋にトイレなどあればもっと便利だと思いました
5203,nagano,駅前で何かと便利でした。
5203,nagano,翌日長野駅の始発に乗る為、泊まりました。大変近くでとても助かりました。部屋は少し経年の為古く感じましたが、特に問題無いです。部屋の温度調整が必要になります。駅近で選ぶのであればとても良いと思います。あと近くにコンビニがあるのも助かります。朝早かったので、次回泊まる時は、朝食を食べてみたいです。同じ建物に飲食店が入ってる為なのか、臭いが少し気になりました。
5203,nagano,出張で利用しました。駅前で立地は抜群です。エントランスのエスカレーターが故障だったので、お詫びにとお菓子を配って頂いていました。ただ、設備が古く、特に水回りはかなり老朽化しています。
5203,nagano,2/23に一泊しました。長野駅前で立地が良かったです。10階にはマッサージチェアや漫画、ドリンクバーがあり、家族で楽しめました。翌日斑尾高原に向かいましたが1時間ぐらいで着きました。
5203,nagano,良いのは立地のみ。部屋の洗面台に毛先を切ったようや髪の毛が散らばっていて、浴槽ははげていて、お湯を溜めて流したら、排水口が詰まって、虫やらヘドロが大量にトイレの方まで流れてきて、フロント連絡レベルだったが、疲れてたし、これから部屋移動とか面倒なので．自分で掃除しました。ホテル全体が排水溝の臭いがするし、壁が薄すぎて隣の部屋のドライヤーの音まで聞こえる。お風呂のカーテンも生乾き臭で、部屋の隅も埃だらけ。エアコン吹き出しもカビだらけ。朝ご飯のお弁当も冷めていてまずい。建物が老朽化していて、修繕しか出来ない状態でも掃除はもっとできるんじゃないかと思います。過去一最悪なホテルでした。
14664,nagano,宿泊日翌日から近隣のスキー場に行く予定で利用しました（前日に仕事があったので、翌朝のスキー場直通バス目当てで仕事後に前泊）。目の前の高速バスターミナル、電車の駅ともアクセスが良く、朝食を朝早くから、かつビュッフェスタイルなので好きな時間に伺って提供していただけるのは非常に魅力的でした。
14664,nagano,立地はパーフェクト。不満はございません。市内も道路がきれいになっており、時間があれば松本城に行きたいと思いました。駅からすぐな事、バスターミナルも近いので早めに予約を入れておいた方がいいと思いました。宿内は各居室も綺麗で良かったですし、朝食も満足しました。また、宿泊したいです。
14664,nagano,駅近で深夜24時のチェックインも対応して頂けたので、大変助かりました。また、利用させて頂きます。
14664,nagano,仕事の出張で利用しました。立地条件は駅から徒歩1分程度で、夜は外に晩飯を食べに行くのに大変便利でした。朝ごはんは洋食派なのでもう少し品数を充実させて欲しいですね。
14664,nagano,地図で見ると少し離れているように感じましたが、松本駅の隣という立地条件で非常に近いです。朝食バイキングの種類が少し少ないように感じましたが、私は満足しました。
183829,nagano,"夫の誕生日旅行で利用しました。とても誕生日にふさわしい満足のいく１泊２日だったのでこちらを選んで良かったです！受付を終え部屋に行くまでワクワクで、部屋は夫の好きな青色配色多めの部屋をセレクト◎部屋から見える雪景色は素敵でした。ただ１つ、清掃の方が使用したと思われる使用済みタオルが置いてあったのが残念ポイント。食事は、今回選んだプランだと17:00or20:00で20:00を希望しましたがお腹ぺこぺこ！斜め向かいにコンビニがあるので小腹を満たしていざ、ディナーへ。夫は+2,000の牛をコースから選んだのですが、とっても柔らかくて美味しかったです！お祝いケーキも甘すぎず美味でした◎窓際の席だったので、ライトアップされている雪を見ながらの食事はとても新鮮でうっとりな時間でした。温泉も良かったですが、、、更衣室とお風呂場の仕切り扉？ドアが開けたら勝手に閉まる感じではないので、お風呂を終えて出て行った人が最後まで閉めない状態でシャンプーをしていると冷気が入ってきて寒かったです。でも、お風呂場のイスがカラフルで座り心地もふわふわしていて今までにない体験ができました！ホテルスタッフの方々はみなさん親切で品のある接客をしていただきました。また機会があれば是非利用したいです。"
183829,nagano,部屋はとても静かで良かった各棟の移動する渡り廊下が吹きざらしなので、冬場だったのでかなり寒かった
183829,nagano,チェックイン時「IHGグループ会員登録するとすぐお部屋にご案内できます」と勧められたが、チェックイン10分前だったので、登録を断ってもすぐにお部屋へ案内下さいました。お部屋はコンパクトながら、お洒落で可愛らしい色使いやインテリアでまとまっており素敵です。人手不足なのか？チェックイン時から夕方頃まで、廊下に清掃道具(掃除機やリネンの袋)や交換用のタオル、アメニティの袋が所々に置いてあり、翌朝も早い時間から廊下の所々に並び、空いたお部屋から清掃をされていました。宿泊客としては、もう少し美的配慮をして欲しいと感じました。朝食は、洋食中心ですが種類も豊富で、ここでしか味わうことの出来ない美味しいお料理(モッツアレラチーズの目玉焼きなど)が並んでいます。コーヒーは、エスプレッソがオススメです。
183829,nagano,初めて伺いました。建物は綺麗でとても素敵です。少し距離はありますがアウトレットまで徒歩圏内。コンビニも近くにあるなどいろいろ便利でした。ただサービスの面で少し悲しいと感じる部分があり私は2度と行かないと思います。(個人的にです)まずチェックイン時に男性のスタッフの方が笑顔でウエルカムドリンクを出してくれましたがそのドリンクの説明をしてくれている時に夫が少しこぼしてしまった時の男性スタッフの方は一瞬でめんどくさそうな表情になり無言で立ち去って行きました。そして無言でティッシュを持っていて雑に拭いて不機嫌そうな表情でとても威圧的な方だなと。私たちは何度もすみませんと謝りましたがそこはスルーしチェックインの説明を始めました。その後もなんでこんな接客しか出来ないのだろうと言う事は起こりました。ホテルの近くにレストランがあり焼肉屋さんかステーキ屋さんかどちらに行こうか迷っていた為、ロビーにいた女性スタッフさんにお聞きしたら「そもそも焼肉とステーキは比べるものではありません。予約が必要でしたら言ってください。」それだけ言われました。焼肉とステーキを比べているのではなく、お店の雰囲気や特徴教えてもらえたらと思ってお聞きしたのが帰ってきた。ぶっきらぼうな返事。私は二度と行かないと思いますこのような接客しかできないのであれば少し残念だと思います。
183829,nagano,"スイートルームにしては狭い、普通。ベッドも一人分簡易。一人五万円の3人家族なので15万円。フロントに暖炉があり、煙くて耐えられない。あれを不快に思わない客がいるのかな？匂いは服につくし。ウェルカムドリンクは美味しかった。案内も、どの方が荷物を運んでくれるとかの指示がなし。連れて行きますのでだけで、対応なし。こちらから声をかけてやっと。しかも、説明下手。新しいのでとても綺麗。アメニティはまあまあ充実。というのも、メイク落としや化粧水はなし。言えばもらえます。また、英語表記ばかり。日本人が泊まるとわかっているなら、日本語を表にしておいてほしい。また、大人3人利用なのに3人部屋がないということで、ソファをベッドに変更してあったため、部屋は狭い。部屋の常設のお風呂は温度がキープされ、快適。また、部屋にあるドリンクがなんと。。有料。スイートなのに。しかも高い。大した量もないお試しのドリンクに正規料金。全く手をつけませんでしたねー。問題なのが、夜ご飯、おいしくない！正直言うと、家庭料理レベル。ワインもグラス2,000円という。いいのですが、料理に見合わない。次のが出されるのがすこぶる遅い。ソフトドリンクも、高い。息子拒否。ステーキにすると、一人二千円プラスされてしまいます。ほんとに美味しいのか？ということで、やめました。ただ、朝ごはんは以上に美味しかったです。この差は？内容も和食、洋食、レベルは高く種類も体を考慮したメニューなど普通は家では作らないものがほとんどでしたし、種類も大変多かった。最高！ということで、食事は満足にはしませんでした。差がひどい。あと、大浴場に関しては、アメニティ充実。少し更衣室が狭いです。綺麗でしたが、排水口が臭い。掃除はしっかりしてほしいなと思いました。サウナは暑すぎず、しっかりシートも置いてあり、使用したらセルフで片付ける形で清潔感あり。お風呂の温度は外が低め、中の方が暖かめ。時期的に、冬の利用で寒かったので、外の方が湯温高いと嬉しい。"
5215,nagano,仕事でお世話になりました。駅前で次の日は余裕を持って準備することができました。昼食は和食があるとよかったです。パン焼き器が混んでいて焼くことができなかったので残念。
5215,nagano,一人旅で利用しました。長野駅からロータリーを渡ってすぐ、外見はベテラン感のあるビルですが、中はとても綺麗です。部屋もコンパクトですが必要なものが全て揃っていて、そしてこちらも綺麗で清潔感があり、とても使いやすかったです。アメニティも種類が豊富ですし、ウェルカムドリンクやウェルカムドーナツといった些細なサービスが有り難いです。フロントでのチェックイン時、チェックアウト時も丁寧にしていただきました。ありがとうございました。
5215,nagano,ロッカー利用して助かりました。ありがとうございました。
5215,nagano,駅からの近さとコンビニの近さとデパート至近という点で立地は最高です。ユニットのバスタブが少し狭めですがそれも全く不都合はないです。部屋はプラン的にコンパクトな部屋でしたがもちろん問題なし。賛否分かれるでしょうが、部屋の据置の椅子は背もたれが低いタイプで座るには寛げないかもですが、むしろ背もたれ大きくて部屋内を更に狭くしてしまう椅子よりも、テーブルの下に収納できる点では使い勝手もよく非常に重宝しました。コスパという点でもかなり良いです。機会があればリピートしたいホテルです。
5215,nagano,訳あり、ちょっと狭めの部屋、ということでしたが、何の問題もありませんでした。安い分、お得感もあります。一人旅では、ホントおすすめです!
16773,nagano,食事も美味しく雰囲気も最高で又来年も行きたいですね♪
16773,nagano,食事が豪華で美味しかった。
16773,nagano,コロナ前までは温泉は自家源泉かけ流しでやっていたそうなのだが、今は循環濾過、塩素消毒でやっているようです。豊富な量の自家源泉があると書いてあるのにコストカットの為か源泉かけ流しをしないのは本当に勿体ないなと思いました。。循環濾過式の方がレジオネラ菌の繁殖もしやすいですし、源泉かけ流しをしないことのデメリットの方が多いのに、、。前回行った時は源泉も同時に湯に流されていてとても良かったのですが、今回は源泉はピッタリ止まっていて、貸切温泉もまったく温泉が流れていなく、天然温泉というよりは使い回しの循環濾過塩素消毒の湯が流れていて敏感肌の私の肌には良くない為あまり温泉を楽しめなかったのが残念でした。温泉が源泉かけ流しシステムに戻ることを心から願います。 その時にまた訪れたいと思います。 温泉の件は今回とても残念でしたが、それ以外はとても最高なホテルでした。軽食サービスが本当に良いです。素敵な時間を過ごせました。
16773,nagano,家族4人でスキー旅行のため宿泊。すべてが素晴らしく久々にリピートしたいと思えた良宿。まずエントランスにある卵かけご飯やグリーンカレーのサービスが良い。ホテルに到着して小腹が空いている時などにピッタリで何より味が良い。ロビーでは大きな窓ガラスの向こうに雪景色を堪能しながらポップコーンやホットワインを楽しめる。時間によっては中華ちまきやチーズなど。これも美味しい。ホテル内あちこちの家具にお菓子が隠されていて子供たちは宝探し感覚で楽しめる。ビリヤード、ダーツ、卓球など遊び場も多い。ホテル内の移動でところどころが外廊下になっている。高齢の方などは寒いと思われるかもしれないけれど、白馬の空気を味わう意味ではとても良いつくりだと思う。ジュニアスイートの部屋はベッドルームが分かれていて子供たちは専用の部屋があると喜んでいた。暖炉があっていくらか払えば薪を持ってきてくれるらしいけど他に楽しみ方が多すぎて利用できず。お風呂がまた良い。古民家を移築した作りで赴きもあり、雪見露天も楽しめる。男女で作りが違うらしいが男性の大きなお風呂はとても快適だった。シャワーにリファ、湯上がりのドライヤーはダイソン。コーヒー牛乳とアイス食べ放題で家族は大はしゃぎ。アイスも数種類あって飽きない。レストランのフランス料理のコースもセンスが良い。長野の食材も活かしてオシャレ。肉料理はアップグレードしてフィレをお願いしたがこれがかなり良かった。オススメしたい。色々書いたけれどより理想を言うなら、到着後スキースノボに行く人も多いだろうから着替えができるスペースが欲しい。あとチェックアウト後の当日はお風呂を使わせてくれると（日帰り扱いでは利用できるけど）もっと感動したと思う。
16773,nagano,荷物を運んでいたら、運びに来てくれたり、笑顔で挨拶をしてくれたり、些細なやりとりを覚えていてくださり、後日情報をくれたりと、スタッフの方々のサービスは大変良かったです。夕食では混んでいた事もあり多少の行き違いはありましたが、その後の対応も良いものでした。朝食は少し種類が少ないような気がしましたが、そこは好みの問題かもしれません。総じて、とてもよかったです。
9289,gifu,朝食が種類が多く満足
9289,gifu,朝ごはんが美味しかったです
9289,gifu,駐車場が近い、部屋が若干広いことで5回以上利用してますが毎回、思うのは暖房が効きにくく寒い。各部屋毎のエアコン設置して欲しい。バスタブの湯を解除するとバスマットをしいた所に湯がしみてベタベタになる。バスマットを2枚用意してほしい。部屋の電話の接触不良でかからない。翌朝のコーヒーサービスも欲しい。（サービスといえども不味すぎ〉朝食がインスタントばかり、ご飯も不味い。女性大浴場が終了早く夕食後利用不可。翌朝も利用不可。大浴場あっても意味ない。枕の選択が可能なのは嬉しい。ドライヤーはパナソニックイオニティがあれば嬉しい。部屋の空調が効きにくいのはありえない。もう、利用なないかな。
9289,gifu,今回急遽の多治見泊でしたが、迷うことなくリザーブしました。いつもながら安心、ストレスなく朝がむかえられます。大浴場は癒されます。
9289,gifu,再度利用させていただきました。部屋も使いやすいですし，何と言っても種類が豊富で美味しい朝ごはんが嬉しいです。ついつい食べすぎてしまいます。
187987,gifu,駅からは少し歩きますが、苦痛な距離ではありません。部屋もきちんと清掃されています。ただ荷物があると、入り口の階段が厄介です。スロープがなく、重いトロリーケースだと持ち上げるのが手間でした。
187987,gifu,価格・サービス・部屋の快適さ、この価格で大満足です。こちら方面の出張は定宿にさせていただきます
187987,gifu,受付やスタッフの対応がよかった。部屋も室内のエアコンも自分の好きな温度に調整できたり、ベットも広く快適だった。
187987,gifu,安く利用できて良かった。
187987,gifu,３回目の利用です。非常にコスパが優れているため、岐阜の定宿になりました。今後もよろしくお願いします。
139796,gifu,綺麗なホテルで大満足です。また岐阜県へ出張の際は利用したいです。
139796,gifu,何度か利用しています。また次回も利用したいと思っております。ありがとうございました。
139796,gifu,大浴場があるのがとてもよかったです。しかも、無料でアイスが食べれるコーナーがあって、お風呂上がりもリラックスできました。
139796,gifu,一度泊まってみたいと思っていたドーミーイン、お正月で出張客が少ない閑散期なおかげでリーズナブルな価格設定を見つけ、初宿泊。観光でもビジネスでもなく、ただひたすらサウナを楽しむのが目的でしたが、大正解。チェックイン後から夕食前、夕食後からてっぺんまでほぼサウナを満喫しました。広めのサウナ室もほぼ混むことがなかったし、小さいながらも外気が入る露天風呂にととのい椅子もあり、泊まったことがあるホテルに付いていたサウナの中ではベストでした。夜鳴きそばにアイスキャンディーもありがたいサービス。また機会があれば利用したいと思っています。
139796,gifu,出張で2泊しました。ドーミーインを利用するのは初めてでしたが、朝食メニューの豊富さは評判どおりで素晴らしく、スタッフの対応も皆さんしっかりしていて感心しました。夜鳴きそばやアイスなどのサービスも良かったですが、個人的には大浴場の泉質がとても気に入りました。是非また利用したいと思います。
184798,gifu,ウェルカムドリンクのサービスがよかったです。
184798,gifu,駅からとにかく近い!楽だァ!
184798,gifu,立地もコスパも申し分なし。フロント接客は当たり外れがある。総じて、ユーザーの志向を考えたオペレーションと感じる。
184798,gifu,大浴場はよかったです。リラクゼーションも居心地よきでした。
184798,gifu,駅南の一等地です。雨も降ってましたので立体駐車場から濡れずにチャックインできて何よりでした。リフレッシュルームの無料のマッサージ機が心地よくビジネスの疲れも吹っ飛びました。静岡県民なので、クレタケさんは馴染み深いです。また利用させていただきます(^^♪
161010,gifu,朝食が良くビジネスでたまに利用します。
161010,gifu,かぞくでいきましたが５にんでひとへやでべっとが３だいでへやをうまっていたので５にんぶんののもつのおきばしょがなかったり５にんで３つのべっとすかわなｋｗればいけなかったしとうりみちがなくせますぎてうごけなかったしょくじもあまりよくなかったです、ちかくにたべものやえきがあったのでそとでしょくじをしたほうが良い
161010,gifu,部屋は広かったのですが椅子一つも余分なものはなく、コンビニで買ったオヤツやコーヒーをひとりは立って食べました。朝のお風呂や食堂エレベーター(一基しかなくて)は混んでいて残念でした。ただお値段は安くて、お風呂もきれい、駅近でまあしかたないかなと思います。これからも利用します。
161010,gifu,金華山目的にて宿泊しました。部屋は必要十分な広さで食事も無料だと考えれば必要十分なものでした。大浴場もあり駐車場の少ないですが敷地内で500円で停められるため便利でした。
161010,gifu,とてもきれいで部屋が広かったのでゆっくりできました。夕ご飯は柳ヶ瀬に行ったのですが18時半ごろで、閉まってる店ばっかりでがっかり。高島屋で買った惣菜が驚くほど不味くてびっくり。こういうことで宿の評価が下がってもたまりませんよね（笑）晩ごはんは岐阜駅の方がいいのかな？連れ合いと2人で、飲むわけではなかったのでミスマッチかな。朝食のスタッフの女性たちが感じ良かったです。
56778,gifu,Everything is great except the aging shower equipment in the room
56778,gifu,2回目の宿泊です。立地は高台にあるので温泉街に出るのを躊躇しますが定期的に駅までのバス送迎があるので便利だと思います。試しに往復歩いてみましたがそこまで苦ではありませんでした。ただ坂道の幅が広くはないので車には注意です。部屋はキレイでアジアンテイストでとてもお洒落でした。夕食バイキングは種類が和洋中と豊富で1つひとつが美味しかったです。シーザーサラダがあったのが印象的です。他のバイキングでは見たことありません。もちろん美味しかったです。スイーツコーナーがちょっと狭かった気がしますが飲み放題付でこのお値段なら大変お得です。またタイランドショーを妻と娘（小学校高学年）が利用しましたがとても楽しかったとのことです。エンターテイメント面でもちろんのこと、学校で学んでいるSDGsの多様性という面でも良い学習になったと思います。宿泊者は特別感価格になるのでオススメです。また下呂に来た時は利用したいです。ありがとうございました。
56778,gifu,家族３人で利用しました。3回目になります。バイキング、子供が大喜びで何度もおかわりしていました。大変よかったです！お風呂も最高です！！とろとろがたまらないです。また来年も行きたいです！！
56778,gifu,金曜日の夜に宿泊しました。客層は某大手チェーンよりは随分良いと思う。価格相場が高めな分、利用客も良い方だと思う。かなり中途半端な印象があって非常に残念かな。正面玄関口やフロントスタッフが良かった印象しか無く、施設自体の老朽化は否めない。下呂温泉全体がそんな雰囲気なので、割り切って格安の大手チェーンに行くか、超高級に飛び込むかの二択の方が良い。ココは全てにおいて中途半端だったと思う。８階展望露天風呂からご来光が見えたのが唯一の評価点。特に食事には大変がっかりした、まあバイキングに期待した自分が愚かだったと反省したが、一泊２食で２万少々は割高感しか残りませんでした。
56778,gifu,バイキングは種類が沢山あり　温泉はツルツル　毎年利用させて頂いております
108730,gifu,広いお部屋でわんこもリラックスして過ごせました。
108730,gifu,初めて、連泊しましたが、1泊目の食事も美味しいお肉を頂き、大満足でした。朝食も、固形燃料で、ほうば味噌焼いて食べ、とても美味しく、朝からビール頂いちゃいました。また、2泊目の夕食の豪華なこと！とても美味しくいただきました。ちょっぴり残念だったのは、2泊目の朝食…2泊目は、品数少なく、固形燃料で、食べるものもなく、寂しかったです。朝食で、固形燃料で食べるの大好きな私なので、せめて湯豆腐でもついてたらなぁって思いました。スタッフの方は、みなさん気遣いいただき、良かったです。アメニティも、満足でした。また、お泊まりに行きたいと思ってます。そのときは、また、よろしくお願いします。夫は、少し足が悪いので、お風呂の近くのお部屋だと、もっと入れたのに…って言ってました。
108730,gifu,受付窓口直ぐのお部屋で予約しました。10歳と13歳の老犬なので排泄の近くて外はなので出入りに助かりました。お部屋も１４畳ほどの広さでわんこも伸び伸び過ごすことが出来良かったです。ただ、全部畳だったのでフローリング箇所もあると気を使うことも無かったかと思います。スタッフの方も対応もよく心地よく過ごせました。
108730,gifu,立地がとてもよく、食事なしプランにしましたが、外で食事するところも多く困りませんでした。スタッフの方も優しく快適でしたが、お風呂だけ少し気になりました。露天風呂と入口が違うので不便。女子浴場はとても狭く、体を洗うところにタオルを置くスペースもありません。犬と一緒に楽しむのが目的なのでそのへんは、仕方ないのかもしれないです。
108730,gifu,１月３日に宿泊させてもらいました。食事の多さにびっくりで子供たちも大満足。スタッフのサービスもすごくよく、帰り際駐車場で子供が車から靴を落としてしまい、僕でも拾いに行きにくそうなところだったのを拾いに行ってもらってすごく感謝しました。部屋も綺麗で犬同伴で泊まったホテルの中では一番綺麗でした。
8385,gifu,職場が近いのでまた利用します
8385,gifu,60周年を記念してお値打ちな料金設定の上、リバービューのお部屋にご案内してもらい感激しています。臨機応変な対処すごいです。吉祥の夕食もとても美味しく、さすが天下の吉祥です。
8385,gifu,連泊で利用しました。大雪に備え、連泊で利用する人数が違ったのですが部屋の移動等なく、わがままを聞いていただき、快適に利用できました。案の定大雪だったのですが、雪の温泉、景色、食事は最高でした。食事会や懇親会でも利用することが多く、活気のある、親切でお勧めできるホテルです。
8385,gifu,時々破格の時に利用してます。朝食、温泉、和室とくつろげます。ビジネスホテルではない分、ホテルに品格があります、スタッフの方がたくさんいらっしゃり、対応等大満足でした。逆にこの価格で申し訳ない思いです。岐阜市が朝に交通の混雑があるため、ちょっと駅からは距離がありますが何度も利用したいホテルです。
8385,gifu,朝食付きの素泊まりを利用。温泉はサウナ付きで3種の温泉を楽しめます（露天風呂あり）。残念ながら風呂から外の景色は楽しめませんが，温泉として十分楽しめます。部屋も綺麗で広かったです。安いプランなのにも関わらず，長良川が見える部屋で楽しめました。朝食が豪華です。地元の食材を使った料理は美味しいです。洋食もあります。【気になる点】・バスの本数が少ない（鵜飼ミュージアム方面のバスがない場合，長良ヶ丘から15分ほど歩く必要あり）。・近くにコンビニがない（徒歩10分のところにコンビニ，スーパー，酒屋，レストランがある）。ビジネスホテル程の価格でここまで楽しめるのは驚きです。こんなに安くて大丈夫なのか心配になる程コスパが良いホテルでした。おすすめです。
8626,gifu,飛騨高山で何度か宿泊しましたが、接客、お風呂、お部屋すべてが最高でした。何より朝ご飯最高！また必ず行きたいです
8626,gifu,子どもが大変気に入っており、何度か宿泊しています。今回も満足がいくものでありまた宿泊したいと思っています。
8626,gifu,家族旅行で高山の町を散策するため、近くの高山グリーンホテルに宿泊しました。ホテルのロビーも広くとても綺麗でした。部屋は本館和室を予約していましたが、ちょうど空きがあったのか天領閣和室に変更していただきました。夕食、朝食はビュッフェでしたが、清潔で綺麗に並べられており、どれもとても美味しくいただきました。隣接している飛騨物産店でもお土産を買ったりさるぼぼ体験もできたので、子供達も喜んでいました。家族皆んな気に入りまたこちらの方面に行く際は利用したいと思いました。
8626,gifu,1/23に宿泊しました。桜凛閣は14時イン翌日111時アウトの為大変ゆっくり過ごせました。飛騨物産館も7時から22時まで営業しているので夕食後、チェックアウト前にも買い物できるのが嬉しいです。岐阜県のお土産がすべてここで買えるのではと思うほどの品揃えです。食事時に対応いただいた女性スタッフさんとの楽しい会話でより一層料理が美味しくいただけました。翌日かなり雪が積もってましたが、頻繁に駐車場の雪かきしてくださったのと車の雪下ろし道具を貸していただいたので大変助かりました。パティスリーベルアンジュのケーキも大変おいしかったです。泉質とトロリとしてたいへん気持ちよかったです。お世話になりました。
8626,gifu,夕食、朝食共バイキング料理選択、種類も豊富で美味しく頂きました。スタッフの気配り（食堂での挨拶、直ぐ、使用済み食器回収等）良かったです。温泉は天領閣を利用しましたが、気持ち良く入浴でき満足です。フロントでの高山陣屋近くの駐車場を、丁寧に説明して頂き助かりました。
70916,gifu,1/3に利用しました。ここの利用目的は、妻と入ることが出来る混浴露天風呂。湯浴みが無料で付いてくるプランで良かったです！鉄道好きにはたまらない、専用乗り物で行く露天風呂は、格別！　雪見風呂が堪能できました！槍ヶ岳は見えませんでしたが。。。料理は、美味しかったです。インバウンドのせいか、外国人観光客が多かったです。従業員も然り。こっちが気を使うことは無かったです。
70916,gifu,1月4日より二泊でお世話になりました。評判の離れの露店温泉は広くて最高です、湯量も豊富で贅沢な時間が過ごせました。露天風呂内の足元は少し段差、コンクリートの角もあり注意が必要です。今回妻が夜中の露天風呂で足裏を少し切ってしまった時、女性スタッフがいなく急遽女性スタッフが就業時間外にもかかわらずホテルまで来て頂き対応してもらいました。大変感謝しております。食事中ホテル男性スタッフの接客対応が素晴らしく細かいところまで気を使っておられました。食事もバイキングには無い贅沢な食事も大変満足しました。ホテル内部は古さはありますが、各所しっかりと掃除・メンテナンスがされており気持ちよく過ごせました。おすすめ：連泊がおすすめです、中日の昼間等はゆっくりと大きな露天風呂はほぼ貸し切り状態です。⇒お値段以上、おすすめです。
70916,gifu,2月25日から一泊で利用しました。メインの混浴露天風呂を楽しみに予約し、ホテルの外観からロビーの雰囲気、お部屋に食事も予想以上の満足度です。雪景色を一望に入る露天風呂はまた格別です。また利用したい旅館No.1です。
70916,gifu,とにかくお風呂が最高です。ケーブルカーに毎回乗るのも楽しかったし、お風呂が常に綺麗。外国人の従業員も多いのに言葉も対応もしっかりしているし、サービス、部屋のモダンさ、置いてあるレトロモダンな家具、ファイヤースペースなど全てがとてもとても良かったです。でもそれと比較してしまうとお食事はちょっと大変言いにくいのですが、食事はこだわっているほうなので量は十分あった気がしますが出来合いのものを出している感じが否めず、冷めているものもあったり、食事に対してのホテルのこだわりを感じなかったです。でもどこの旅館もこんな感じなんだろうなというレベルですごく悪かったというほどでもないです。サービスの方たちも良かったですし、お料理に清潔感はありました。それが少し残念ではありました(奥飛騨は周りに食事できるお店がないので)。でも総じて素敵なホテルで泊まって本当に良かったです。
70916,gifu,貸切風呂と混浴露天風呂はとても広く満足ですが、混浴露天風呂には途中岩がありもう少し注意看板が必要かと思います。
166277,gifu,1月中旬に宿泊しました。古い町並みまでは少し距離はありますが、新しくキレイでした。お風呂も気持ちよく、朝食も種類が多かったです。外国人観光客がほとんどでしたがトラブルもなくゆっくりと出来ました。
166277,gifu,2/29に宿泊。雪が降る中でしたが、ホテル内全体と部屋も暖かく満足でした。又、大浴場と露天風呂め良かったです。朝食1000円セットでの高山ラーメンも美味しかった。
166277,gifu,駅からも古い街並みからも遠くなく、とてもいいホテルでした。貸切風呂も使える時間が長く、気に入ったので何度も利用しました。
166277,gifu,素泊まりで利用しましたウェルカムドリンクは生ビールもあり、お風呂上がりの一杯に最高！部屋が広くてとても綺麗、ベッドの寝心地最高！お風呂は温泉なので身体の芯まで温まることができた！貸切風呂は景色が見えると更に良かった。ホテルから徒歩4.5分のところに無料駐車場も有り。この宿泊料金で泊まれて、とても満足しました！
166277,gifu,部屋にメリハリがあってとても良い雰囲気だった。駅が近いのも良かった。
7299,gifu,大人子ども合わせて10人で久しぶりの同窓会として泊まりました。お風呂、とても温まるお温泉で最高でした。外国の方が、水着を着て入っていたり、タオルを湯船に浸けて体を洗っていたり、スマホを持ち込んだりしていたのに驚きました。違う文化の方への注意書きなどあればいいのかなと思います。お部屋、暖かい部屋でくつろぎながら見える花火に大満足でした。朝、起きると勝手にテレビの電源がついていて、ノイズの画面が写し出されていて、とても驚きました。少人数だったらホラーです。部屋についていたトイレが流れませんでしたが、部屋を出てすぐに共用トイレがあったので不便は感じませんでした。ご飯、ボリュームがあり、10人揃って広々と食べることができ、とても良い時間が過ごせました。お米も美味しくてついついおかわりしてしまいました。ハプニングもありましたが、楽しい時間でした。下呂温泉にして良かったです。ありがとうございます。
7299,gifu,久しぶりに利用しました。玄関にお迎えの人が多いですが、支配人の方かな。周りの人に呼びかけてるだけで何やってるのか？受付が一人だけで待たされました。
7299,gifu,建物は古いけどきちんと清掃してあるので風情もあっていいですご飯は美味しくて量も満足でした朝食はご飯おかわりをしました中心からは少し歩くけれど十分歩いて散策出来るしちょうどいい運動になると思います部屋から川が眺める事が出来るので癒されましたちょうど花火が上がるのが見られてラッキーでした
7299,gifu,今回も川側の同じ部屋にして頂いてました。有難うございます。対面の夜景と、朝風呂あとのまったりとした時での景色は癒されます。夕食はローストビーフ丼を頂きましたが、少食の私にはちょうどいい量で、美味しく頂きました。朝食は程々の量で満足でした。また伺わせて頂きます。
7299,gifu,部屋は謳い文句どおりで満足だが、この宿にはいわゆるホスピタリティーが皆無と感じた。徹底した人員削減なのか、いわゆる仲居さんも一度も見かけない。外国人の従業員が多くそのことに異論はないが食事会場では、質問に答えられないのは如何なものか。食事は、並み、だろうが量的には不満、さらに食事会場は、広いだけの大広間で、会議テーブルのような机に配膳で、味気なく会議室で食べるような感じ。風呂は、このクラスの宿としては標準だろう。総じて，この宿には”おもてなし”という気概が感じられない。それがこの宿のコンセプトなら仕方ないが２万ほどの宿賃でこの程度なら、人に勧めることもないし、まして再訪問など考えられない。
9438,gifu,冬なので食事の最初から、温かいお茶がいただけると嬉しい。食事の味や盛り付けは満足です。お天気にも恵まれ、ロープウェイチケット付きを予約したので、チケット売り場に並ぶ必要もなく、西穂高口でいただいたお昼も美味しく、プランに大満足です。
9438,gifu,ステーキ柔らかくてとても美味しかったです。量も丁度良かったです。お風呂も雪山を見ながらの露天風呂は最高でした。お部屋も少し古いですが掃除も行き届きベランダからの景色も良かったです。ロープウェイも徒歩ですぐですし、割り引き券も出して下さいます。チェックイン前、チェックアウト後も駐車場使用可能てした。(フロントに声かけはして下さいね。)
